rev_id,article_quality
794769061.0,Stub
794769196.0,Start
794769395.0,Stub
794769479.0,Stub
794769622.0,Stub
794769695.0,Start
794770038.0,Start
794770101.0,Start
794770162.0,Stub
794770946.0,Stub
794772692.0,Start
794780127.0,Start
794782097.0,Stub
794783863.0,Start
794788949.0,Start
794789618.0,Start
794790771.0,Start
794791460.0,Stub
794791945.0,Start
794792448.0,Start
794793632.0,C
794794404.0,Start
794794927.0,Stub
794796636.0,Start
794802546.0,Start
794802590.0,Stub
794805164.0,Stub
794808030.0,Start
794810338.0,Stub
794811011.0,C
794811014.0,C
794822122.0,Stub
794822277.0,Stub
794822412.0,Start
794823355.0,Stub
794824629.0,Stub
794827702.0,Start
794831822.0,C
794832908.0,Stub
794832964.0,Start
794833110.0,C
794833840.0,Start
794834928.0,C
794835592.0,Stub
794838169.0,Stub
794838252.0,Stub
794838668.0,Start
794839946.0,Stub
794840071.0,C
794840345.0,Stub
794845442.0,Stub
794846691.0,Start
794847604.0,Start
794850993.0,Stub
794851494.0,Start
794853208.0,Start
794854344.0,Stub
794856192.0,C
794857516.0,C
794860887.0,Start
794862143.0,Stub
794862483.0,Start
794864109.0,Start
794865154.0,C
794866848.0,Start
794866857.0,Start
794871149.0,Stub
794876730.0,Stub
794878717.0,Stub
794884456.0,Start
794888017.0,Stub
794889180.0,Start
794893770.0,Start
794894567.0,Stub
794894597.0,Stub
794894607.0,Stub
794894617.0,Stub
794894624.0,Stub
794894636.0,Stub
794894641.0,Stub
794894652.0,Stub
794894661.0,Stub
794894676.0,Stub
794894686.0,Stub
794894964.0,Stub
794894970.0,Stub
794894979.0,Stub
794894990.0,Start
794895225.0,Stub
794895258.0,Stub
794897757.0,Stub
794899062.0,Stub
794901479.0,Start
794901677.0,Start
794905581.0,C
794907087.0,C
794907921.0,Start
794908738.0,C
794908987.0,Start
794909088.0,Start
794910035.0,B
794910594.0,Start
794911032.0,Start
794920763.0,C
794925291.0,Start
794925996.0,Start
794926139.0,Start
794927391.0,Start
794927656.0,Start
794927718.0,Stub
794927765.0,Stub
794927886.0,Stub
794928048.0,Stub
794928124.0,C
794928230.0,Start
794928316.0,Start
794928630.0,Stub
794928665.0,Stub
794928795.0,Start
794928856.0,Start
794929001.0,Stub
794929091.0,Stub
794929225.0,Stub
794929236.0,C
794929267.0,C
794929298.0,Stub
794929563.0,Stub
794929617.0,Stub
794929664.0,Stub
794929965.0,Stub
794930212.0,Stub
794930218.0,Stub
794930801.0,Stub
794930811.0,Stub
794930814.0,Stub
794930827.0,Start
794930829.0,Stub
794930842.0,Stub
794930860.0,Start
794930863.0,Stub
794930874.0,Stub
794930878.0,Stub
794930896.0,Stub
794930911.0,Stub
794931045.0,Stub
794931056.0,Stub
794931262.0,Stub
794931359.0,Start
794931440.0,Stub
794931606.0,Stub
794931968.0,Stub
794932265.0,Stub
794932274.0,Stub
794932377.0,Stub
794932492.0,Stub
794932699.0,Stub
794932744.0,Stub
794932815.0,Stub
794932930.0,Stub
794932991.0,Stub
794933266.0,Start
794933514.0,C
794933610.0,Start
794933980.0,Stub
794934380.0,Start
794934451.0,Start
794934469.0,C
794936377.0,Start
794943103.0,C
794944057.0,C
794945835.0,C
794950917.0,C
794953086.0,C
794953233.0,Start
794954548.0,C
794954640.0,Start
794956618.0,Stub
794957216.0,Start
794957227.0,Start
794957747.0,Start
794963515.0,C
794963852.0,C
794963896.0,Start
794966216.0,Stub
794970677.0,Start
794970822.0,B
794973673.0,C
794975445.0,C
794975809.0,C
794976714.0,Start
794978216.0,Stub
794979175.0,Stub
794980556.0,C
794982022.0,Stub
794982932.0,C
794983512.0,Start
794984897.0,Stub
794984953.0,Start
794984984.0,Start
794985040.0,Start
794985082.0,Start
794985164.0,Start
794986162.0,C
794986264.0,Start
794988929.0,Stub
794988963.0,Start
794989795.0,Stub
794990219.0,Start
794990669.0,Start
794990759.0,Stub
794991414.0,Stub
794992433.0,Stub
794994956.0,C
794995687.0,Start
794995967.0,Stub
794996479.0,Start
794997601.0,Stub
794998321.0,Start
795000795.0,Start
795000966.0,B
795003371.0,Stub
795003618.0,Start
795004000.0,Start
795004281.0,Start
795004356.0,Start
795005261.0,Stub
795006340.0,Stub
795006374.0,Stub
795007156.0,Stub
795008531.0,Stub
795008771.0,C
795013143.0,Start
795013335.0,Stub
795015198.0,Start
795015382.0,Start
795019096.0,C
795022269.0,Stub
795023596.0,C
795025304.0,Start
795030183.0,C
795030990.0,GA
795032397.0,Start
795032533.0,Stub
795036217.0,C
795036630.0,Start
795036864.0,Start
795039230.0,Stub
795043601.0,Start
795044021.0,C
795045159.0,Start
795045221.0,Start
795046037.0,Stub
795046228.0,Start
795047613.0,Stub
795047660.0,C
795051608.0,Start
795051808.0,Stub
795054169.0,Stub
795054455.0,Stub
795054894.0,Stub
795054980.0,Start
795056576.0,Start
795060438.0,Stub
795063632.0,Stub
795064110.0,Start
795067431.0,Stub
795067547.0,Stub
795069319.0,Start
795075976.0,Stub
795078114.0,C
795078264.0,Start
795078978.0,Start
795089783.0,Start
795091234.0,Stub
795091514.0,C
795092958.0,C
795095756.0,Stub
795097762.0,C
795098385.0,C
795100048.0,Start
795105762.0,C
795111076.0,Start
795112649.0,C
795119195.0,Start
795120791.0,Stub
795123414.0,Stub
795125234.0,Stub
795127080.0,Start
795127588.0,Stub
795128671.0,Stub
795130800.0,Stub
795130821.0,Stub
795133069.0,Stub
795134403.0,Stub
795135525.0,Stub
795136367.0,Stub
795136637.0,Stub
795136867.0,Stub
795137035.0,Stub
795137457.0,Stub
795137776.0,Stub
795137963.0,Stub
795139723.0,Start
795141838.0,Start
795143032.0,Start
795145773.0,Start
795149182.0,C
795152176.0,Start
795153391.0,C
795153581.0,B
795154124.0,Stub
795154402.0,Start
795154652.0,GA
795159365.0,Stub
795161826.0,C
795161994.0,Start
795162568.0,Start
795164328.0,Start
795166228.0,B
795169157.0,Start
795170157.0,Start
795170378.0,Start
795178298.0,Start
795181588.0,Start
795181968.0,Start
795182747.0,C
795188135.0,Start
795189473.0,Stub
795193069.0,Stub
795195775.0,Stub
795196348.0,Start
795197229.0,Stub
795199667.0,Start
795200199.0,Start
795204231.0,Stub
795204857.0,C
795206556.0,Start
795213474.0,Start
795213776.0,Start
795214039.0,Stub
795216265.0,Start
795218982.0,Start
795220296.0,Start
795223502.0,Start
795223533.0,C
795224683.0,Start
795231840.0,Start
795233491.0,Start
795239250.0,Start
795247525.0,Stub
795250175.0,Start
795250960.0,C
795252908.0,GA
795253820.0,C
795268854.0,Stub
795269744.0,Stub
795271830.0,Stub
795271906.0,Stub
795274175.0,Stub
795274242.0,C
795274303.0,Start
795274639.0,Stub
795275279.0,Start
795276004.0,Start
795276382.0,C
795276435.0,Stub
795276642.0,C
795276745.0,Stub
795276759.0,C
795277125.0,C
795278213.0,Stub
795279646.0,GA
795280443.0,C
795280659.0,Start
795280683.0,Start
795280745.0,C
795281432.0,C
795282116.0,C
795282600.0,Stub
795282782.0,Start
795283194.0,Start
795283296.0,Start
795283501.0,Stub
795283564.0,C
795285658.0,Start
795285982.0,C
795287565.0,Start
795288400.0,Stub
795288507.0,Stub
795290540.0,Start
795292910.0,Start
795292958.0,Stub
795293070.0,Stub
795293112.0,C
795293124.0,Start
795293603.0,Start
795294615.0,Stub
795296050.0,C
795296624.0,Stub
795299266.0,Start
795301554.0,Start
795301590.0,Start
795303614.0,Stub
795304116.0,Start
795306638.0,Stub
795314140.0,Stub
795315245.0,Stub
795317799.0,Stub
795319966.0,Start
795320011.0,C
795321320.0,GA
795321325.0,Stub
795321749.0,Start
795322775.0,C
795324226.0,Stub
795325853.0,Stub
795331273.0,C
795332113.0,C
795337212.0,GA
795339210.0,Start
795340137.0,Start
795341053.0,Stub
795342785.0,Start
795342991.0,C
795343014.0,Start
795343230.0,Start
795343481.0,Start
795343736.0,C
795345107.0,Stub
795346991.0,C
795348776.0,Stub
795349377.0,Stub
795350036.0,C
795352692.0,Start
795359140.0,GA
795360369.0,Stub
795361430.0,Stub
795361506.0,Start
795361713.0,Start
795362031.0,Stub
795362990.0,Start
795363773.0,C
795365942.0,Start
795367466.0,Start
795369277.0,FA
795373602.0,Stub
795375262.0,Stub
795375668.0,Start
795376239.0,Start
795377465.0,Start
795377600.0,Start
795377941.0,Start
795382493.0,Start
795384680.0,Start
795385298.0,Start
795385563.0,Start
795385735.0,Start
795391316.0,Start
795393528.0,Start
795394882.0,Stub
795395848.0,Start
795398335.0,Stub
795400676.0,Start
795401953.0,C
795404749.0,Stub
795407779.0,C
795409751.0,GA
795420891.0,Stub
795421079.0,C
795422257.0,Stub
795424973.0,Stub
795425669.0,Start
795430254.0,Stub
795430994.0,Start
795432333.0,C
795433758.0,Stub
795434446.0,Stub
795435043.0,Stub
795440028.0,GA
795441291.0,Start
795441725.0,C
795442529.0,Stub
795443044.0,Start
795444355.0,Start
795444830.0,Stub
795445379.0,Start
795447927.0,C
795450237.0,C
795450515.0,C
795451785.0,Stub
795458281.0,Start
795458768.0,Stub
795458873.0,Start
795462173.0,Start
795462271.0,Start
795463324.0,Start
795464599.0,Start
795464727.0,Start
795466171.0,Start
795467412.0,C
795470204.0,Start
795471289.0,Stub
795471822.0,Stub
795471956.0,Stub
795472052.0,Stub
795472119.0,Stub
795474646.0,Start
795477188.0,Start
795477814.0,Stub
795478497.0,C
795478605.0,Start
795478903.0,B
795479606.0,Stub
795480219.0,C
795480535.0,Start
795483112.0,Start
795483379.0,Stub
795483713.0,B
795484653.0,Stub
795485435.0,C
795485624.0,Start
795485627.0,Start
795486234.0,Start
795488072.0,Start
795488468.0,Start
795491063.0,Stub
795491156.0,Stub
795491592.0,B
795492132.0,Start
795494242.0,Start
795499582.0,GA
795507669.0,C
795508654.0,C
795511363.0,Stub
795515713.0,C
795519698.0,Start
795523289.0,GA
795532643.0,Start
795537190.0,GA
795537409.0,C
795539891.0,C
795541891.0,Start
795542891.0,B
795542971.0,GA
795544575.0,Start
795544605.0,Start
795544606.0,Stub
795544612.0,Stub
795544613.0,Stub
795544621.0,Stub
795544624.0,Stub
795544630.0,Stub
795544643.0,Stub
795544647.0,Stub
795544652.0,Stub
795544668.0,Start
795544671.0,Start
795544676.0,Stub
795544680.0,Stub
795544686.0,Stub
795544698.0,Stub
795544757.0,Stub
795544763.0,Stub
795544767.0,Stub
795544827.0,Start
795544948.0,Stub
795545016.0,Stub
795545049.0,Stub
795545059.0,Stub
795545064.0,Stub
795545068.0,Stub
795545072.0,Stub
795545086.0,Stub
795545088.0,Stub
795545091.0,Stub
795545097.0,Stub
795545103.0,Stub
795545108.0,Stub
795545123.0,Stub
795545125.0,Stub
795545136.0,Stub
795545139.0,Stub
795545146.0,Stub
795545166.0,Stub
795545168.0,Stub
795545171.0,Start
795545175.0,Stub
795545178.0,Stub
795545181.0,Stub
795545184.0,Stub
795545186.0,Stub
795545189.0,Stub
795545197.0,Stub
795545202.0,Start
795545210.0,Stub
795545217.0,Stub
795545225.0,Stub
795545231.0,Stub
795545235.0,Stub
795545236.0,Stub
795545244.0,Stub
795545246.0,Stub
795545249.0,Stub
795545251.0,Stub
795545255.0,Stub
795545256.0,Stub
795545257.0,Stub
795545267.0,Stub
795545269.0,Stub
795545272.0,Stub
795545275.0,Stub
795545279.0,Stub
795545287.0,Stub
795545295.0,Stub
795545296.0,Stub
795545297.0,Stub
795545300.0,Start
795545302.0,Stub
795545308.0,Stub
795545312.0,Stub
795545313.0,Stub
795545317.0,Stub
795545320.0,Stub
795545322.0,Stub
795545325.0,Stub
795545327.0,Start
795545520.0,Start
795545680.0,Stub
795546112.0,Start
795546187.0,Stub
795546191.0,Start
795546193.0,GA
795546212.0,C
795546214.0,Start
795546218.0,Start
795546228.0,Start
795546245.0,Stub
795546256.0,Stub
795546269.0,C
795546329.0,Stub
795546337.0,Start
795546349.0,Start
795546352.0,Stub
795546353.0,C
795546354.0,Stub
795548632.0,C
795549516.0,C
795553341.0,C
795555206.0,Start
795563728.0,Start
795564667.0,C
795567560.0,Stub
795570157.0,C
795570332.0,Stub
795573175.0,Start
795573859.0,Start
795574330.0,Stub
795575652.0,Stub
795576704.0,Stub
795577272.0,Stub
795577328.0,Start
795580039.0,C
795581140.0,Stub
795588645.0,Stub
795588781.0,Start
795590138.0,C
795590558.0,Start
795591408.0,Start
795591791.0,Stub
795592966.0,Stub
795593673.0,Stub
795593731.0,Stub
795593770.0,C
795594372.0,Start
795594483.0,Stub
795595096.0,Stub
795601324.0,Start
795601681.0,Start
795603313.0,Start
795603516.0,C
795603989.0,Stub
795604573.0,Stub
795604923.0,Start
795607649.0,Start
795608804.0,Start
795611061.0,C
795617689.0,Start
795619431.0,Stub
795620764.0,Stub
795623566.0,Stub
795625420.0,C
795627880.0,B
795631581.0,Start
795631781.0,Stub
795633170.0,Stub
795633329.0,Start
795633907.0,Start
795637315.0,Start
795637625.0,Start
795641105.0,C
795641944.0,Start
795642032.0,B
795643909.0,Start
795646292.0,Stub
795647227.0,Start
795648388.0,Start
795649021.0,Start
795649853.0,Start
795650900.0,Start
795651121.0,C
795651281.0,Start
795651581.0,C
795651695.0,Start
795653748.0,Start
795654542.0,Start
795656174.0,C
795659659.0,Stub
795669553.0,Start
795674779.0,C
795676915.0,C
795677280.0,Start
795678028.0,Stub
795683914.0,Start
795690177.0,FA
795690800.0,Stub
795690953.0,Stub
795691471.0,Stub
795692100.0,Start
795693604.0,Stub
795694318.0,Stub
795694420.0,Stub
795694561.0,Start
795696013.0,Stub
795696474.0,Start
795698474.0,Start
795701332.0,Start
795702614.0,C
795709449.0,Stub
795715659.0,Start
795721037.0,Start
795721740.0,Stub
795721913.0,Stub
795726468.0,FA
795727319.0,Start
795727653.0,Stub
795730883.0,Stub
795731514.0,B
795733384.0,C
795733517.0,Stub
795734396.0,C
795735090.0,Start
795735283.0,Start
795735366.0,Stub
795735803.0,Start
795736077.0,Stub
795736291.0,Start
795738306.0,Start
795738512.0,Start
795738907.0,Stub
795739184.0,Stub
795739680.0,Start
795748100.0,Stub
795748380.0,Start
795748471.0,Start
795748481.0,C
795748579.0,Start
795748641.0,C
795748650.0,Start
795748738.0,C
795749472.0,Start
795751712.0,Start
795751771.0,Start
795752935.0,Stub
795753010.0,Stub
795758117.0,C
795758765.0,C
795761231.0,Stub
795761811.0,C
795762136.0,Stub
795765091.0,Start
795765167.0,Stub
795765356.0,C
795765731.0,Stub
795766099.0,Start
795766434.0,Start
795766744.0,Stub
795767321.0,C
795767767.0,Start
795771798.0,Stub
795772191.0,GA
795772413.0,C
795772651.0,GA
795780349.0,Stub
795781368.0,Stub
795784022.0,Start
795784658.0,B
795786828.0,C
795787245.0,Start
795787789.0,Start
795789105.0,C
795795267.0,Stub
795797510.0,C
795799070.0,Stub
795799497.0,Start
795800699.0,Start
795801882.0,Stub
795801917.0,Stub
795803257.0,Stub
795803263.0,Start
795803359.0,Start
795804367.0,Start
795807571.0,C
795809115.0,Stub
795809245.0,Start
795810214.0,Start
795813537.0,Start
795813841.0,Start
795813986.0,Start
795814032.0,C
795814149.0,Start
795814361.0,Start
795814556.0,Start
795816231.0,Start
795818180.0,Start
795818793.0,C
795820299.0,Start
795820464.0,Start
795820945.0,Start
795821594.0,Start
795824925.0,C
795826941.0,Stub
795828011.0,Stub
795828224.0,Stub
795828276.0,C
795828595.0,C
795828887.0,Stub
795830729.0,Stub
795831120.0,Start
795831600.0,Stub
795833465.0,C
795834056.0,Start
795834996.0,C
795835388.0,Start
795835405.0,Stub
795835514.0,C
795836523.0,Start
795836857.0,Stub
795837239.0,Start
795837396.0,Stub
795838141.0,Start
795841336.0,Stub
795842463.0,Stub
795846349.0,Stub
795848488.0,Stub
795849583.0,Start
795851946.0,Start
795852424.0,Stub
795852546.0,Start
795853236.0,FA
795854266.0,Start
795855760.0,B
795857088.0,Stub
795860994.0,Stub
795861232.0,Stub
795862869.0,Start
795863992.0,Start
795865887.0,Start
795868374.0,C
795872186.0,Stub
795875779.0,Start
795878514.0,Start
795878995.0,C
795879171.0,Stub
795879205.0,Stub
795879257.0,C
795879264.0,Stub
795879300.0,Stub
795879322.0,Stub
795879350.0,Stub
795879399.0,Stub
795879442.0,Stub
795879474.0,Stub
795879498.0,Stub
795879568.0,Stub
795879572.0,Stub
795879582.0,Stub
795879598.0,Stub
795879603.0,Stub
795879608.0,Stub
795879615.0,Stub
795879617.0,Stub
795879621.0,Stub
795879624.0,Stub
795879628.0,Stub
795879633.0,Stub
795879642.0,Start
795879809.0,B
795881968.0,GA
795884279.0,Start
795885110.0,Start
795885497.0,Start
795887870.0,C
795889367.0,Start
795891586.0,Stub
795894963.0,Start
795898270.0,C
795898627.0,C
795900234.0,Stub
795900424.0,Stub
795900877.0,Stub
795906553.0,Stub
795907529.0,C
795912906.0,Start
795918053.0,C
795918619.0,C
795919455.0,Start
795919634.0,C
795919687.0,Stub
795919806.0,Start
795920844.0,Start
795921402.0,Start
795921784.0,Start
795923047.0,C
795923291.0,Stub
795932687.0,Start
795933673.0,Stub
795937810.0,Start
795937822.0,Stub
795937864.0,Stub
795939150.0,C
795940149.0,C
795941445.0,Start
795941711.0,Stub
795941949.0,Start
795945470.0,C
795946006.0,C
795947120.0,Stub
795949797.0,Start
795949870.0,Stub
795957103.0,Stub
795957142.0,Start
795957276.0,Start
795957491.0,Start
795957500.0,Stub
795957577.0,Start
795958014.0,C
795958655.0,Stub
795959982.0,Stub
795960289.0,Start
795961653.0,Start
795962269.0,Start
795963122.0,Start
795964514.0,Stub
795964881.0,C
795967838.0,Stub
795970684.0,C
795970841.0,C
795974359.0,C
795975758.0,Stub
795976867.0,Stub
795977935.0,Start
795978666.0,Start
795980269.0,C
795980437.0,Start
795982895.0,Start
795984125.0,Stub
795988637.0,Start
795990207.0,Stub
795996954.0,Start
796000828.0,B
796000989.0,Stub
796002391.0,Start
796003172.0,Stub
796004114.0,Stub
796004417.0,Stub
796004601.0,Stub
796004910.0,Stub
796006443.0,C
796007106.0,Start
796007795.0,Stub
796010493.0,Start
796012407.0,Stub
796015954.0,Stub
796016265.0,C
796017949.0,Stub
796018712.0,Stub
796020342.0,Stub
796023622.0,Stub
796025471.0,C
796027752.0,C
796028924.0,Start
796032841.0,Start
796034138.0,Start
796035420.0,Stub
796035471.0,Stub
796035509.0,Stub
796035520.0,Stub
796035770.0,Stub
796035794.0,Stub
796035960.0,Start
796035982.0,Stub
796036029.0,Start
796036144.0,Start
796036412.0,Stub
796036494.0,Start
796036512.0,Start
796036522.0,Start
796036544.0,Stub
796036564.0,Start
796036642.0,Start
796036719.0,Start
796036847.0,Start
796036862.0,Start
796036891.0,Start
796036942.0,Start
796036979.0,Start
796036987.0,Start
796037024.0,Stub
796037041.0,Stub
796037071.0,Start
796037617.0,Start
796040133.0,Start
796043034.0,Start
796043228.0,Start
796043577.0,Start
796044360.0,Start
796045972.0,Start
796046024.0,C
796049535.0,C
796051016.0,Start
796051117.0,Stub
796051231.0,Start
796052507.0,Stub
796053719.0,C
796055760.0,C
796060040.0,Stub
796065203.0,Start
796067946.0,C
796069435.0,Stub
796073575.0,Stub
796074249.0,Start
796074577.0,C
796076948.0,C
796077511.0,Start
796077752.0,Stub
796080732.0,Start
796081103.0,Start
796084132.0,Stub
796084183.0,Start
796085938.0,Stub
796089695.0,C
796090115.0,Start
796090817.0,Stub
796092029.0,Start
796093978.0,Start
796094124.0,Stub
796095475.0,Start
796095584.0,Start
796096272.0,Start
796099032.0,C
796099678.0,Stub
796103941.0,Start
796104608.0,Stub
796106950.0,Start
796109861.0,Stub
796110191.0,Stub
796112493.0,Stub
796113387.0,C
796116453.0,C
796118996.0,Stub
796120162.0,Stub
796124047.0,Start
796124536.0,Stub
796125280.0,C
796125288.0,Start
796127417.0,Start
796128725.0,Stub
796128758.0,C
796130428.0,Start
796131598.0,Stub
796136162.0,FA
796136222.0,FA
796140548.0,Start
796141681.0,FA
796145341.0,C
796146601.0,C
796147408.0,C
796154980.0,C
796159124.0,Stub
796160498.0,Start
796162213.0,Start
796165858.0,C
796165921.0,C
796166087.0,Start
796167100.0,Start
796167539.0,Start
796168267.0,Start
796168325.0,Stub
796168791.0,Stub
796169151.0,C
796170338.0,Start
796170389.0,Stub
796170437.0,C
796171347.0,Start
796172081.0,Start
796172387.0,Start
796173514.0,C
796173553.0,C
796177258.0,Start
796177644.0,Stub
796177970.0,C
796180262.0,Start
796180350.0,Start
796180650.0,Stub
796182431.0,Start
796183843.0,C
796185715.0,Stub
796189872.0,Stub
796189919.0,Start
796189991.0,Start
796193664.0,Stub
796195101.0,C
796199672.0,C
796201108.0,Stub
796201266.0,C
796202177.0,Stub
796202296.0,Start
796203049.0,Stub
796203180.0,Stub
796203252.0,Start
796203603.0,Stub
796204377.0,Stub
796206638.0,Stub
796208351.0,Stub
796210750.0,Stub
796211571.0,Start
796211909.0,Start
796214876.0,Start
796215075.0,Start
796216939.0,Start
796217150.0,Start
796217156.0,Stub
796217438.0,Start
796217513.0,Stub
796219391.0,Start
796219676.0,Stub
796219765.0,Stub
796219787.0,Start
796219942.0,Stub
796220105.0,Stub
796221503.0,C
796221616.0,C
796222560.0,Start
796223926.0,C
796226486.0,Start
796229158.0,Stub
796229551.0,GA
796230714.0,Stub
796231359.0,Start
796231383.0,Start
796235283.0,C
796235367.0,Start
796235463.0,Start
796235547.0,Start
796235589.0,Start
796235638.0,Stub
796235703.0,Stub
796235779.0,Stub
796235850.0,Start
796239776.0,Stub
796252992.0,Start
796253432.0,Stub
796255913.0,C
796256782.0,Start
796257163.0,Start
796259948.0,C
796262007.0,Start
796263175.0,GA
796263609.0,Stub
796264370.0,Stub
796265605.0,Stub
796268918.0,Start
796269950.0,C
796272668.0,C
796275988.0,Start
796276679.0,Start
796276957.0,Stub
796280426.0,Start
796280986.0,B
796281540.0,C
796282621.0,Start
796285895.0,Start
796288571.0,Start
796289145.0,Stub
796289837.0,Start
796290219.0,Start
796290374.0,Start
796290610.0,Stub
796290814.0,Start
796290888.0,Start
796291215.0,Stub
796292458.0,Stub
796292588.0,Start
796293323.0,Start
796297048.0,Start
796298276.0,Start
796299163.0,Start
796300514.0,C
796300546.0,Start
796300970.0,Stub
796303821.0,Stub
796304081.0,Stub
796304094.0,Start
796304143.0,Start
796304166.0,Start
796304175.0,Start
796304183.0,Stub
796305221.0,Stub
796305883.0,C
796306749.0,Start
796308865.0,Stub
796309750.0,Stub
796310798.0,Stub
796311506.0,Start
796313750.0,C
796314427.0,Stub
796315270.0,Stub
796315940.0,Start
796316447.0,C
796320459.0,Stub
796321986.0,Start
796325677.0,Stub
796331250.0,C
796333222.0,Stub
796338486.0,Stub
796340568.0,Stub
796341089.0,Stub
796341229.0,Stub
796341737.0,Stub
796341778.0,Stub
796341871.0,Start
796342099.0,Stub
796342212.0,Start
796342242.0,Stub
796342287.0,Stub
796342506.0,Start
796342862.0,C
796342999.0,Start
796345224.0,Start
796347441.0,Start
796349404.0,C
796352426.0,C
796352977.0,C
796353226.0,Stub
796354117.0,C
796357529.0,Start
796358335.0,Start
796358607.0,Stub
796359476.0,Start
796359714.0,Stub
796360412.0,Start
796360638.0,Start
796360917.0,C
796366243.0,C
796367746.0,Stub
796367830.0,Stub
796367877.0,Stub
796367898.0,Start
796368177.0,Stub
796368252.0,Stub
796368358.0,Stub
796368411.0,Stub
796369823.0,Stub
796370092.0,Start
796371886.0,Start
796372049.0,C
796377891.0,Stub
796379694.0,Start
796384437.0,Stub
796386574.0,Start
796386778.0,Stub
796387675.0,Start
796388361.0,Start
796388891.0,Start
796389354.0,C
796389387.0,Stub
796390016.0,Start
796390343.0,Start
796390599.0,Start
796391004.0,Stub
796391611.0,Start
796391671.0,Stub
796392006.0,Start
796392358.0,Stub
796393915.0,Start
796394448.0,Start
796394687.0,Stub
796395965.0,Start
796397565.0,Stub
796397751.0,Stub
796397903.0,C
796398693.0,Start
796402035.0,Start
796402131.0,Stub
796402620.0,C
796403217.0,Stub
796403608.0,Start
796404127.0,Start
796404776.0,GA
796405466.0,Start
796406864.0,Start
796407368.0,Stub
796407786.0,Stub
796409898.0,Stub
796410046.0,Stub
796410342.0,Start
796412307.0,Start
796413451.0,Stub
796413519.0,Stub
796414426.0,Stub
796414440.0,Start
796414490.0,Stub
796415368.0,Start
796417062.0,Start
796418409.0,Start
796425435.0,C
796429899.0,FA
796429937.0,Start
796431912.0,C
796432100.0,C
796433919.0,Start
796434031.0,Start
796435953.0,Stub
796437164.0,C
796439084.0,Start
796439678.0,Stub
796442428.0,C
796443128.0,Start
796443738.0,Start
796444231.0,Stub
796444516.0,C
796447362.0,C
796447870.0,Start
796447965.0,Stub
796449232.0,FA
796451244.0,C
796453210.0,Start
796459036.0,Start
796459891.0,Start
796462795.0,C
796463764.0,Stub
796467991.0,Start
796475937.0,GA
796477244.0,Stub
796482427.0,Start
796484474.0,C
796490612.0,Start
796491693.0,Start
796493709.0,C
796493730.0,C
796493800.0,C
796493998.0,Stub
796494690.0,Stub
796496260.0,Start
796496317.0,Start
796500842.0,Stub
796501540.0,Stub
796504889.0,Stub
796506233.0,C
796510423.0,C
796514475.0,Stub
796515512.0,Start
796515756.0,Start
796516853.0,Start
796518216.0,C
796518550.0,Start
796518788.0,Start
796521226.0,Stub
796523104.0,Stub
796525150.0,C
796526625.0,Stub
796527145.0,Start
796527533.0,Stub
796528257.0,Start
796531384.0,Stub
796531644.0,Start
796534231.0,C
796537845.0,Stub
796540270.0,C
796545469.0,C
796547745.0,Stub
796549966.0,Start
796551681.0,Start
796552637.0,Stub
796556790.0,C
796559611.0,Stub
796559754.0,Stub
796560093.0,Stub
796560137.0,Start
796560282.0,Stub
796560284.0,Stub
796561883.0,Stub
796561907.0,Start
796561944.0,Stub
796562123.0,Start
796562136.0,Stub
796562806.0,Start
796563167.0,Stub
796563744.0,Stub
796563803.0,Start
796568339.0,B
796569814.0,GA
796570408.0,Start
796570553.0,Stub
796572080.0,Stub
796572129.0,Start
796572283.0,Stub
796575840.0,Start
796575919.0,Stub
796583345.0,C
796583662.0,C
796586829.0,Stub
796588111.0,C
796589007.0,Stub
796589138.0,Start
796589729.0,Start
796590277.0,Stub
796590443.0,Stub
796590890.0,Stub
796591131.0,Start
796591572.0,Stub
796592041.0,Stub
796594073.0,Stub
796594323.0,Start
796595787.0,Stub
796597000.0,Start
796597277.0,Start
796598334.0,C
796598979.0,Start
796600183.0,Stub
796600327.0,Start
796600791.0,Stub
796600973.0,Stub
796601365.0,Stub
796601719.0,Start
796602005.0,Stub
796602038.0,B
796603919.0,Stub
796604310.0,Stub
796604721.0,Stub
796604839.0,C
796605942.0,C
796606187.0,Start
796606683.0,Stub
796606969.0,C
796607480.0,C
796608168.0,Stub
796608277.0,Stub
796608492.0,Stub
796609742.0,Start
796610539.0,FA
796610579.0,C
796610638.0,Start
796612645.0,Start
796614256.0,Stub
796615232.0,Stub
796615764.0,Start
796617753.0,C
796619628.0,Stub
796622701.0,Stub
796625602.0,Start
796627766.0,Stub
796630034.0,C
796630100.0,C
796631046.0,Start
796635107.0,Stub
796636243.0,Start
796637298.0,Start
796637307.0,GA
796638729.0,Start
796640528.0,Stub
796640739.0,C
796641586.0,Start
796643145.0,Start
796644914.0,C
796645522.0,Stub
796646347.0,C
796649196.0,Stub
796650222.0,C
796651170.0,Start
796653378.0,Start
796654025.0,Start
796656501.0,Stub
796657036.0,Stub
796657167.0,C
796658641.0,C
796659157.0,Start
796659447.0,Stub
796660470.0,Stub
796662869.0,C
796664733.0,Start
796664892.0,Start
796665107.0,C
796665115.0,Start
796665163.0,Start
796666016.0,C
796666427.0,Start
796666436.0,Stub
796667443.0,Start
796667455.0,Start
796668031.0,C
796669592.0,Start
796669862.0,Stub
796670321.0,Start
796670468.0,Stub
796671529.0,Start
